text,sentiment
The heavy HVAC unit is rusting and deteriorating,0
The damaged carpet was serviced and now runs smoothly which was surprising.,2
The updated attic insulation is located in the basement,1
The fence is warped from water damage which improved the home value.,0
The plumbing is malfunctioning,0
The shower was remodeled beautifully and it cost a lot.,2
The driveway is rusting and deteriorating,0
"This morning, The gutters is malfunctioning",0
"Yesterday, The foundation was inspected",1
"In the report, The walls needs repairs",0
The fence is unsafe to use but more work may be needed.,0
"Yesterday, The advanced attic insulation was cleaned and repaired and the team handled it well.",2
"According to teh contractor, The fridge is falling apart",0
The carpet is in terrible condition,0
"Yesterday, The deck was checked for issues",1
The nonfunctional fireplace is broken,0
"Last week, A brand new tile was installed and it cost a lot.",2
The bathroom was evaluated by a contractor,1
The dirty roof was restored successfully and it was documented.,2
"Yesterday, The fridge was cleaned and repaired",2
"This morning, The basic HVAC unit is in terrible condition and the team handled it well.",0
"In the report, The old air ducts is failing and needs attention",0
"During the inspection, The sprinkler system is leaking badly",0
The roof is unsafe to use which was surprising.,0
The HVAC unit is scheduled for maintenance which was surprising.,1
The air ducts is leaking badly which was surprising.,0
"During the inspection, The driveway is leaking badly and the team handled it well.",0
"During the inspection, The driveway is part of the main structure",1
"Last week, The siding is typical for this type of home",1
"In the report, The kitchen was patched and reinforced",2
"This morning, The modern fireplace was measured and documented which was surprising.",1
The fence is failing and needs attention,0
"Last week, The old bathroom has serious issues",0
The HVAC unit finally works perfectly and it cost a lot.,2
The attic insulation finally works perfectly and everything went smoothly.,2
The damaged driveway was patched and reinforced,2
"According to the contractor, The functional gutters is made of standard materials and it cost a lot.",1
The damaged carpet is broken,0
The solar panels was cleaned and repaired,2
The light foundation was rebuilt and looks great,2
The updated siding finally works perfectly,2
"During the inspection, The fridge was upgraded to a better model",2
The water heater is rusting and deteriorating and the homeowner approved it.,0
The flooring was evaluated by a contractor,1
"During the inspection, The porch was modernized",2
The carpet is standard construction and it was documented.,1
The driveway is original to the house,1
The shower finally works perfectly and it caused some delays.,2
"During the inspection, The carpet was modernized",2
"This morning, The stairs was serviced and now runs smoothly",2
"Recently, The updated HVAC unit was inspected and everything went smoothly.",1
The sprinkler system was checked for issues which improved the home value.,1
"Yesterday, The clean backyard was checked for issues",1
"Yesterday, The advanced HVAC unit was patched and reinforced",2
The water heater is falling apart and everything went smoothly.,0
The foundation was evaluated by a contractor,1
The new water heater is typical for this type of home and it was documented.,1
"Recently, The walls was repaired today",2
The countertop needs repairs which improved the home value.,0
The dishwasher is warped from water damage,0
"Yesterday, The carpet is original to the house",1
"This morning, The damaged electrical system needs repairs and everything went smoothly.",0
A brand new modern plumbing was installed and everything went smoothly.,2
The carpet is malfunctioning,0
The deck is made of standard materials,1
"Recently, The nonfunctional stairs was inspected and it was documented.",1
The fence is located in the basement,1
